category,sub_category,brand,model,material,color,quality,flag,pop1,pop2,time_online,sold,price
2.0,29.0,685.0,,55.0,9.0,1.0,0,1,38,128,1,718.14
2.0,11.0,732.0,,56.0,15.0,1.0,0,3,58,1,1,1433.14
3.0,33.0,1078.0,,37.0,15.0,2.0,0,12,44,552,0,1318.74
3.0,12.0,530.0,,28.0,10.0,2.0,0,4,48,69,1,861.14
2.0,45.0,646.0,,12.0,18.0,2.0,0,8,28,18,1,2182.66
2.0,11.0,644.0,,47.0,18.0,2.0,0,1,28,584,0,2291.14
2.0,22.0,823.0,,9.0,3.0,2.0,0,1,25,18,1,1933.64
4.0,0.0,1059.0,,24.0,3.0,1.0,0,7,38,9,1,1217.21
2.0,9.0,541.0,,39.0,16.0,1.0,0,7,66,357,1,1147.14
2.0,45.0,1031.0,,60.0,16.0,2.0,0,6,23,418,0,1719.14
2.0,26.0,931.0,,32.0,18.0,2.0,0,1,30,678,0,2848.84
2.0,26.0,348.0,,39.0,18.0,2.0,0,0,29,71,1,2505.64
0.0,40.0,16.0,,66.0,19.0,2.0,0,3,140,0,1,1302.14
2.0,21.0,666.0,,66.0,18.0,2.0,0,5,65,508,0,2005.14
2.0,26.0,620.0,,8.0,11.0,2.0,0,1,15,4,1,1147.14
4.0,39.0,439.0,,24.0,1.0,1.0,0,0,21,601,0,861.14
2.0,45.0,47.0,,61.0,15.0,2.0,0,6,34,85,1,3006.14
2.0,52.0,466.0,,66.0,12.0,2.0,0,8,42,724,0,1147.14
2.0,11.0,889.0,,8.0,15.0,2.0,0,2,38,665,0,4968.25
2.0,11.0,156.0,,32.0,15.0,2.0,0,2,86,12,1,2362.64
4.0,20.0,49.0,,55.0,19.0,2.0,0,5,48,74,1,1149.96
2.0,52.0,16.0,,8.0,15.0,2.0,0,3,26,8,1,1043.43
3.0,38.0,541.0,202.0,20.0,10.0,1.0,0,14,121,636,0,861.14
2.0,52.0,271.0,,47.0,3.0,2.0,0,11,38,537,0,681.67
2.0,56.0,222.0,,24.0,1.0,2.0,0,1,9,142,1,1418.84
1.0,3.0,720.0,,24.0,6.0,1.0,0,4,55,9,1,5723.14
3.0,33.0,772.0,,28.0,22.0,2.0,0,7,41,440,0,2983.55
2.0,30.0,557.0,,47.0,1.0,2.0,0,19,232,102,1,2364.27
1.0,17.0,475.0,,24.0,18.0,2.0,1,20,196,7,1,10728.14
2.0,11.0,1051.0,,56.0,3.0,2.0,0,4,32,590,0,6100.18
2.0,11.0,271.0,,24.0,3.0,2.0,0,5,63,81,1,3250.3
2.0,56.0,796.0,,8.0,4.0,2.0,0,0,32,3,1,2148.14
2.0,9.0,16.0,,61.0,17.0,0.0,0,14,133,38,1,3864.14
4.0,0.0,465.0,,24.0,3.0,2.0,1,34,234,16,1,4722.14
2.0,26.0,981.0,,3.0,1.0,1.0,0,5,74,17,1,3672.44
4.0,0.0,1000.0,,55.0,13.0,2.0,0,8,57,489,0,2577.14
2.0,52.0,47.0,,8.0,21.0,1.0,0,13,79,384,1,729.35
4.0,6.0,1000.0,,55.0,6.0,2.0,0,2,31,283,1,1290.14
0.0,5.0,890.0,,24.0,6.0,2.0,0,5,59,13,1,1311.47
3.0,38.0,564.0,,28.0,22.0,0.0,0,0,29,26,1,974.06
2.0,11.0,466.0,,8.0,12.0,2.0,0,1,18,504,0,1004.14
1.0,17.0,498.0,31.0,24.0,21.0,2.0,0,3,68,6,1,4579.14
2.0,52.0,330.0,,47.0,9.0,2.0,0,3,66,20,1,1433.14
2.0,26.0,685.0,,8.0,18.0,2.0,0,0,51,301,1,718.14
2.0,43.0,313.0,,12.0,4.0,2.0,0,1,30,593,0,575.14
3.0,12.0,959.0,,11.0,8.0,2.0,0,4,42,307,1,346.34
2.0,9.0,1013.0,,8.0,11.0,2.0,0,1,53,13,1,1218.64
2.0,11.0,313.0,,47.0,15.0,2.0,0,3,78,45,1,2148.14
3.0,38.0,841.0,,36.0,19.0,2.0,0,3,49,11,1,861.14
4.0,53.0,465.0,29.0,24.0,10.0,2.0,0,15,109,45,1,3721.14
2.0,45.0,905.0,,8.0,4.0,2.0,0,2,24,522,0,718.14
2.0,29.0,860.0,,29.0,3.0,2.0,0,7,89,201,1,6438.14
4.0,20.0,16.0,,24.0,21.0,2.0,0,3,15,2,1,3060.76
2.0,22.0,1046.0,,8.0,3.0,2.0,1,13,104,548,0,11428.84
3.0,12.0,666.0,,28.0,3.0,2.0,0,46,397,10,1,1862.14
2.0,52.0,620.0,,66.0,15.0,2.0,0,4,11,80,1,1218.64
2.0,21.0,506.0,,66.0,7.0,2.0,0,4,34,588,0,3206.34
2.0,22.0,428.0,,8.0,16.0,2.0,0,2,12,19,1,718.14
2.0,52.0,644.0,,47.0,3.0,2.0,0,2,14,564,0,3578.14
2.0,50.0,796.0,,8.0,12.0,2.0,0,1,22,3,1,2577.14
2.0,56.0,943.0,,39.0,3.0,2.0,0,1,25,38,1,1516.97
4.0,53.0,465.0,,55.0,13.0,1.0,0,8,51,6,1,2148.14
4.0,0.0,465.0,59.0,24.0,6.0,2.0,0,0,57,25,1,3578.14
0.0,18.0,705.0,,56.0,3.0,2.0,0,4,72,44,1,1147.14
2.0,43.0,2.0,,32.0,22.0,2.0,0,4,26,719,0,5365.64
1.0,17.0,351.0,,24.0,3.0,2.0,0,1,39,38,1,6195.04
2.0,11.0,465.0,,47.0,7.0,2.0,0,32,248,273,1,1290.14
2.0,9.0,644.0,,8.0,12.0,2.0,0,3,40,35,1,2505.64
2.0,52.0,488.0,,8.0,24.0,2.0,0,1,16,0,1,1075.64
2.0,43.0,666.0,,12.0,4.0,2.0,0,0,11,0,1,861.14
3.0,33.0,47.0,,28.0,22.0,2.0,0,6,53,31,1,803.96
4.0,39.0,274.0,,24.0,14.0,2.0,0,6,46,122,1,918.34
0.0,57.0,16.0,,24.0,3.0,0.0,0,5,82,1,1,1075.64
1.0,17.0,236.0,,24.0,1.0,0.0,0,10,129,67,1,1075.64
0.0,57.0,418.0,,24.0,7.0,2.0,0,0,17,384,0,989.84
4.0,20.0,1048.0,,24.0,25.0,2.0,1,29,125,26,1,3435.14
2.0,26.0,685.0,,3.0,15.0,2.0,0,5,42,66,1,1350.93
0.0,18.0,634.0,,66.0,16.0,2.0,0,10,94,20,1,3006.14
1.0,17.0,498.0,136.0,40.0,3.0,2.0,0,12,125,614,0,14160.14
2.0,52.0,715.0,,47.0,3.0,2.0,0,4,13,53,1,803.94
2.0,45.0,341.0,,66.0,11.0,2.0,0,7,46,153,1,1452.09
2.0,21.0,623.0,,56.0,18.0,2.0,0,9,41,669,0,1699.46
2.0,11.0,486.0,,66.0,12.0,2.0,0,1,11,467,0,718.14
2.0,52.0,465.0,,8.0,3.0,2.0,0,18,150,178,1,1774.08
4.0,0.0,1000.0,,24.0,6.0,2.0,0,3,21,106,1,861.14
4.0,39.0,767.0,,24.0,0.0,2.0,0,4,13,429,0,3578.14
1.0,8.0,817.0,,24.0,3.0,2.0,0,15,52,426,0,4150.14
2.0,52.0,517.0,,8.0,4.0,1.0,0,2,11,661,0,1218.64
2.0,9.0,49.0,,66.0,0.0,2.0,1,11,98,9,1,6951.32
1.0,8.0,341.0,,24.0,18.0,2.0,0,6,64,8,1,1247.24
4.0,39.0,124.0,,33.0,10.0,1.0,0,3,29,168,1,1030.09
4.0,0.0,633.0,,60.0,3.0,2.0,0,32,291,27,1,6438.14
2.0,30.0,943.0,,47.0,3.0,2.0,0,16,190,227,1,981.7
2.0,11.0,666.0,,8.0,24.0,2.0,0,8,142,17,1,718.14
4.0,28.0,666.0,,24.0,3.0,2.0,0,26,306,490,0,2291.14
2.0,11.0,190.0,,8.0,3.0,2.0,0,11,79,592,0,1202.87
1.0,8.0,673.0,,24.0,17.0,2.0,0,6,45,9,1,2650.66
2.0,26.0,541.0,,8.0,15.0,1.0,0,8,113,11,1,577.22
2.0,52.0,330.0,,47.0,3.0,2.0,0,8,34,282,1,909.45
2.0,9.0,800.0,,3.0,18.0,2.0,0,8,111,27,1,2262.54
4.0,0.0,130.0,,24.0,3.0,2.0,0,3,24,587,0,2148.14
4.0,0.0,491.0,,40.0,6.0,2.0,0,2,7,393,0,2891.74
2.0,30.0,557.0,,23.0,3.0,2.0,0,4,73,82,1,718.14
3.0,7.0,276.0,140.0,63.0,22.0,2.0,0,13,197,203,1,22883.14
2.0,21.0,1059.0,,8.0,12.0,2.0,0,5,63,331,1,1433.14
2.0,11.0,271.0,,47.0,15.0,2.0,0,0,46,8,1,2039.39
2.0,21.0,2.0,,24.0,3.0,2.0,0,9,47,691,0,7536.54
2.0,26.0,541.0,,8.0,4.0,1.0,0,15,125,284,1,1588.65
2.0,21.0,229.0,,39.0,3.0,2.0,1,42,207,467,0,8033.6
4.0,20.0,907.0,,24.0,3.0,1.0,0,1,29,4,1,1290.14
2.0,52.0,831.0,,8.0,24.0,2.0,0,2,19,78,1,1290.14
2.0,52.0,465.0,,8.0,4.0,2.0,0,11,65,548,0,973.45
2.0,21.0,764.0,,24.0,3.0,2.0,0,12,72,674,0,5008.14
2.0,11.0,905.0,,8.0,13.0,2.0,0,6,61,615,0,2305.44
4.0,0.0,817.0,,24.0,6.0,1.0,0,3,21,514,0,2977.54
2.0,45.0,313.0,,9.0,3.0,1.0,0,12,82,56,1,875.44
4.0,0.0,439.0,,55.0,3.0,2.0,0,1,22,5,1,1747.74
4.0,14.0,1000.0,,24.0,1.0,2.0,0,4,29,536,0,1576.14
0.0,40.0,130.0,,44.0,11.0,2.0,0,26,152,164,1,4722.14
4.0,20.0,1061.0,,24.0,22.0,1.0,0,5,26,715,0,1561.84
3.0,35.0,797.0,,28.0,15.0,2.0,0,16,59,462,0,932.64
4.0,14.0,204.0,,55.0,25.0,2.0,0,4,35,3,1,913.41
1.0,17.0,94.0,137.0,24.0,3.0,2.0,0,3,69,28,1,7153.14
2.0,52.0,465.0,,8.0,18.0,2.0,0,2,48,11,1,1361.64
2.0,26.0,190.0,,56.0,18.0,2.0,0,9,35,541,0,1719.14
4.0,14.0,336.0,,24.0,6.0,2.0,0,14,107,722,0,3006.83
4.0,14.0,1000.0,,24.0,8.0,1.0,0,2,41,78,1,1147.14
4.0,14.0,1000.0,,33.0,11.0,2.0,0,2,36,495,0,1576.14
2.0,22.0,16.0,167.0,8.0,12.0,1.0,0,1,22,227,1,1418.84
2.0,11.0,541.0,,8.0,3.0,2.0,0,39,206,416,0,1719.14
2.0,52.0,466.0,,25.0,24.0,2.0,0,2,42,83,1,1220.85
2.0,42.0,499.0,,8.0,12.0,2.0,0,18,66,635,0,1719.14
4.0,28.0,994.0,,24.0,3.0,2.0,0,3,13,3,1,1319.04
1.0,17.0,190.0,,24.0,7.0,2.0,0,6,48,19,1,2291.14
2.0,11.0,831.0,,47.0,15.0,2.0,1,26,208,479,1,2161.45
2.0,26.0,964.0,,8.0,24.0,2.0,0,8,53,554,1,2148.14
2.0,26.0,2.0,,8.0,3.0,2.0,0,0,27,169,1,861.14
2.0,52.0,842.0,,61.0,3.0,2.0,0,7,40,481,0,1576.14
1.0,17.0,640.0,,24.0,3.0,1.0,0,21,280,48,1,6581.14
4.0,39.0,943.0,,7.0,17.0,2.0,0,4,65,633,1,932.64
4.0,28.0,668.0,,24.0,18.0,1.0,0,1,45,15,1,1132.84
2.0,45.0,620.0,,8.0,15.0,2.0,0,1,15,17,1,1290.14
2.0,26.0,427.0,,56.0,18.0,2.0,0,7,80,286,1,2148.14
2.0,52.0,541.0,,61.0,21.0,2.0,0,0,41,213,1,360.64
0.0,18.0,634.0,,66.0,0.0,2.0,0,11,70,690,0,5437.14
4.0,0.0,16.0,,24.0,3.0,1.0,0,17,172,444,0,3992.84
1.0,8.0,784.0,,7.0,20.0,2.0,0,6,36,582,0,789.64
2.0,11.0,906.0,,56.0,16.0,2.0,0,4,83,0,1,3121.56
4.0,28.0,1000.0,,55.0,6.0,2.0,0,3,76,521,1,1198.26
4.0,20.0,878.0,,55.0,3.0,2.0,0,7,40,85,1,1547.59
2.0,11.0,124.0,,39.0,3.0,2.0,0,4,17,678,0,1504.64
1.0,17.0,498.0,160.0,24.0,17.0,1.0,0,1,64,3,1,4579.14
4.0,53.0,465.0,27.0,55.0,18.0,1.0,0,6,64,191,1,2577.14
2.0,11.0,620.0,,56.0,18.0,2.0,0,2,27,19,1,1147.14
2.0,56.0,547.0,,8.0,3.0,2.0,0,11,65,124,1,703.84
3.0,7.0,959.0,196.0,28.0,3.0,2.0,0,3,14,97,1,560.84
3.0,7.0,1059.0,,28.0,9.0,2.0,0,1,31,4,1,1003.78
2.0,29.0,291.0,,24.0,3.0,2.0,0,14,84,94,1,4135.84
2.0,11.0,49.0,,61.0,7.0,2.0,0,1,18,648,1,1018.44
4.0,39.0,465.0,,24.0,3.0,2.0,0,15,145,517,0,2446.12
1.0,17.0,162.0,,24.0,3.0,2.0,0,3,22,2,1,818.24
1.0,17.0,498.0,174.0,24.0,16.0,2.0,0,26,273,408,1,3149.14
2.0,52.0,1057.0,,8.0,24.0,2.0,0,22,155,91,1,1557.36
2.0,22.0,291.0,,8.0,4.0,2.0,0,1,42,26,1,1245.5
2.0,45.0,177.0,,66.0,18.0,2.0,0,3,18,457,0,861.14
4.0,6.0,1000.0,,24.0,7.0,2.0,0,2,36,6,1,2991.84
4.0,4.0,465.0,,55.0,3.0,2.0,0,12,80,168,1,2863.14
2.0,26.0,229.0,,66.0,12.0,2.0,0,3,61,1,1,1579.23
2.0,45.0,199.0,,61.0,3.0,2.0,0,0,28,174,1,575.14
4.0,20.0,465.0,,24.0,3.0,2.0,0,1,62,10,1,4007.14
1.0,1.0,498.0,,24.0,10.0,2.0,0,3,55,6,1,4221.64
2.0,9.0,623.0,,56.0,16.0,1.0,0,2,34,475,0,2577.14
4.0,39.0,810.0,,55.0,4.0,2.0,0,2,41,1,1,3604.12
2.0,45.0,685.0,,3.0,12.0,2.0,0,2,24,45,1,861.14
4.0,0.0,485.0,,24.0,3.0,1.0,0,6,18,475,0,2002.92
4.0,14.0,1000.0,,33.0,3.0,2.0,0,8,57,31,1,1719.14
2.0,52.0,466.0,,47.0,9.0,2.0,0,3,30,40,1,1862.14
2.0,22.0,291.0,,8.0,16.0,2.0,0,20,196,291,1,3077.64
4.0,4.0,802.0,,55.0,3.0,2.0,0,7,65,166,1,1290.14
2.0,52.0,130.0,,8.0,4.0,2.0,0,7,35,619,0,5294.14
1.0,17.0,981.0,,55.0,3.0,1.0,0,7,138,12,1,9512.99
2.0,26.0,541.0,,8.0,4.0,1.0,0,7,18,1,1,1610.73
2.0,50.0,47.0,,8.0,24.0,1.0,0,6,49,10,1,718.14
4.0,20.0,1059.0,,45.0,15.0,2.0,0,3,49,78,1,1075.64
3.0,31.0,465.0,,28.0,22.0,2.0,0,3,103,55,1,1075.64
2.0,45.0,666.0,,47.0,8.0,2.0,0,3,18,490,0,1147.14
1.0,46.0,890.0,,24.0,6.0,2.0,0,8,107,144,1,2148.14
2.0,56.0,981.0,,24.0,3.0,2.0,0,3,34,19,1,5579.84
2.0,9.0,290.0,,46.0,12.0,0.0,0,2,60,5,1,1874.72
2.0,52.0,507.0,,47.0,12.0,1.0,0,6,38,467,0,718.14
2.0,50.0,796.0,,8.0,3.0,2.0,0,7,74,4,1,1433.14
2.0,45.0,466.0,,8.0,4.0,2.0,0,2,19,192,1,702.71
4.0,0.0,950.0,,55.0,3.0,2.0,0,2,19,173,1,1719.14
2.0,26.0,16.0,,66.0,3.0,1.0,0,6,114,18,1,1862.14
2.0,9.0,499.0,,39.0,24.0,2.0,0,4,42,37,1,1147.14
2.0,21.0,336.0,,15.0,18.0,2.0,0,11,85,459,0,6438.14
2.0,45.0,943.0,,66.0,3.0,2.0,0,4,25,495,0,1628.51
2.0,11.0,466.0,,61.0,4.0,2.0,1,7,126,0,1,2361.97
4.0,53.0,465.0,27.0,55.0,17.0,1.0,0,2,19,366,0,3359.76
2.0,26.0,466.0,,66.0,3.0,2.0,0,2,39,3,1,2005.14
4.0,0.0,465.0,,55.0,8.0,2.0,0,12,76,726,0,3721.14
3.0,38.0,217.0,,48.0,12.0,2.0,0,9,123,55,1,1576.3
2.0,56.0,291.0,,12.0,4.0,2.0,0,4,34,59,1,1704.84
0.0,57.0,720.0,,24.0,7.0,2.0,0,2,47,10,1,3435.14
4.0,0.0,1000.0,,24.0,6.0,2.0,0,7,56,9,1,1433.14
2.0,21.0,187.0,,66.0,3.0,2.0,0,10,65,465,0,1576.14
2.0,11.0,341.0,,47.0,4.0,1.0,0,6,74,374,0,973.56
2.0,27.0,796.0,,8.0,3.0,2.0,0,4,166,11,1,2505.64
1.0,17.0,541.0,156.0,24.0,21.0,1.0,0,2,67,8,1,2176.74
2.0,22.0,823.0,,8.0,3.0,2.0,0,1,11,20,1,1547.54
2.0,11.0,594.0,,8.0,3.0,2.0,0,19,103,533,0,6438.14
2.0,26.0,333.0,,3.0,0.0,2.0,0,3,21,381,0,1433.14
0.0,37.0,1000.0,,24.0,17.0,2.0,0,7,62,430,1,1104.24
3.0,12.0,405.0,,36.0,18.0,2.0,0,2,107,10,1,6652.64
2.0,52.0,348.0,,8.0,12.0,2.0,0,7,39,13,1,2291.14
2.0,9.0,685.0,,39.0,8.0,1.0,0,7,86,17,1,1766.57
2.0,9.0,666.0,,66.0,6.0,1.0,0,9,95,667,0,1290.14
2.0,9.0,685.0,,66.0,8.0,2.0,0,12,186,8,1,2219.64
4.0,6.0,950.0,,55.0,12.0,2.0,0,5,76,8,1,5651.64
4.0,0.0,842.0,,24.0,3.0,2.0,0,3,27,122,1,1504.64
4.0,20.0,403.0,,7.0,10.0,2.0,0,3,23,494,0,2181.22
0.0,40.0,800.0,,47.0,15.0,2.0,0,2,26,69,1,503.64
2.0,21.0,476.0,,24.0,6.0,1.0,0,2,30,30,1,1132.84
2.0,45.0,289.0,,8.0,7.0,1.0,0,4,51,6,1,1290.14
2.0,11.0,313.0,,56.0,3.0,2.0,0,2,29,0,1,2562.84
0.0,37.0,644.0,,8.0,3.0,2.0,0,2,26,0,1,1347.34
1.0,17.0,644.0,194.0,24.0,6.0,2.0,0,1,17,1,1,1147.14
3.0,7.0,276.0,96.0,63.0,3.0,2.0,0,4,124,35,1,5365.64
4.0,39.0,950.0,,45.0,18.0,2.0,0,1,32,35,1,575.14
4.0,0.0,271.0,,24.0,3.0,1.0,0,7,22,622,0,2148.14
1.0,17.0,935.0,,24.0,16.0,1.0,0,15,147,163,1,2267.5
2.0,11.0,666.0,,47.0,15.0,2.0,0,7,120,681,0,2713.4
2.0,11.0,341.0,,61.0,15.0,1.0,0,4,55,523,0,1719.14
1.0,17.0,187.0,,24.0,4.0,1.0,0,32,236,125,1,3292.14
4.0,39.0,705.0,,24.0,18.0,2.0,0,13,50,586,0,718.14
2.0,52.0,485.0,,47.0,21.0,2.0,0,4,35,13,1,2005.14
4.0,20.0,685.0,,24.0,9.0,2.0,0,10,56,446,0,3578.14
1.0,17.0,935.0,,24.0,7.0,2.0,0,22,104,376,0,6541.03
2.0,56.0,512.0,,25.0,1.0,2.0,0,0,15,374,0,1280.86
4.0,53.0,465.0,27.0,55.0,7.0,2.0,0,1,20,0,1,2282.09
1.0,8.0,765.0,,7.0,1.0,1.0,0,16,135,33,1,9727.14
3.0,2.0,943.0,,28.0,22.0,2.0,0,2,15,469,0,1733.44
2.0,11.0,465.0,,8.0,24.0,1.0,0,20,219,295,1,1647.64
4.0,6.0,465.0,,24.0,3.0,1.0,0,6,59,8,1,3292.14
4.0,39.0,666.0,,40.0,18.0,2.0,0,2,54,3,1,1862.14
2.0,11.0,666.0,,56.0,11.0,2.0,0,2,27,15,1,789.64
4.0,0.0,465.0,149.0,24.0,8.0,2.0,0,8,69,28,1,3149.14
2.0,11.0,289.0,,47.0,15.0,2.0,0,3,84,24,1,4865.14
4.0,28.0,943.0,,33.0,11.0,2.0,0,6,83,25,1,3635.34
4.0,20.0,1031.0,,55.0,13.0,2.0,0,3,28,226,1,861.14
2.0,21.0,236.0,,66.0,15.0,2.0,0,7,70,474,0,2577.14
1.0,17.0,49.0,,24.0,7.0,2.0,0,8,76,74,1,3806.94
2.0,21.0,772.0,,24.0,3.0,2.0,1,17,110,3,1,3578.14
1.0,8.0,872.0,,42.0,15.0,2.0,0,3,40,579,0,3877.19
2.0,9.0,685.0,,66.0,21.0,1.0,0,9,96,1,1,2148.14
2.0,56.0,289.0,,8.0,1.0,0.0,0,4,48,50,1,1036.97
4.0,14.0,284.0,,60.0,3.0,2.0,1,29,174,11,1,4255.27
2.0,9.0,241.0,,66.0,3.0,2.0,0,5,92,197,1,1433.14
1.0,17.0,935.0,,24.0,3.0,2.0,0,1,72,1,1,4661.75
2.0,11.0,541.0,,8.0,6.0,1.0,0,0,18,508,0,632.34
2.0,52.0,673.0,,61.0,15.0,2.0,0,1,20,698,0,2684.49
4.0,53.0,465.0,38.0,55.0,13.0,1.0,0,2,38,1,1,2148.14
0.0,15.0,341.0,,24.0,8.0,1.0,0,3,16,7,1,861.14
4.0,53.0,230.0,,24.0,22.0,2.0,1,19,123,472,0,3578.14
2.0,50.0,229.0,,8.0,24.0,2.0,0,14,168,146,1,517.94
2.0,45.0,177.0,,66.0,16.0,2.0,0,6,35,155,1,861.14
4.0,6.0,465.0,,24.0,3.0,2.0,0,41,152,446,0,3722.01
4.0,53.0,439.0,,24.0,3.0,1.0,0,3,57,8,1,1433.14
4.0,39.0,907.0,,42.0,18.0,1.0,0,7,60,525,0,2148.14
4.0,20.0,506.0,,33.0,15.0,2.0,0,7,37,505,0,2577.14
2.0,9.0,187.0,,66.0,4.0,2.0,0,11,84,386,1,2648.64
2.0,26.0,283.0,,3.0,3.0,2.0,0,12,63,516,0,1418.84
2.0,42.0,1059.0,,8.0,18.0,2.0,0,9,69,58,1,1419.17
4.0,4.0,99.0,,24.0,18.0,2.0,0,14,71,659,0,4235.94
2.0,56.0,229.0,,8.0,13.0,2.0,0,2,49,2,1,1433.14
2.0,21.0,386.0,,12.0,9.0,2.0,0,4,42,279,1,1290.14
0.0,40.0,271.0,,47.0,15.0,2.0,0,3,17,440,0,1075.64
4.0,39.0,890.0,,33.0,18.0,0.0,0,10,211,694,0,1218.64
2.0,26.0,541.0,,8.0,15.0,1.0,0,3,59,202,1,1433.14
2.0,11.0,156.0,,61.0,18.0,2.0,0,2,42,18,1,2720.14
2.0,50.0,291.0,,8.0,24.0,1.0,0,12,106,228,1,1132.84
4.0,39.0,943.0,,24.0,1.0,0.0,0,4,89,41,1,1026.76
2.0,56.0,465.0,,8.0,19.0,2.0,0,8,50,551,0,1733.44
1.0,17.0,190.0,,17.0,4.0,2.0,0,10,138,106,1,1061.34
2.0,52.0,715.0,,61.0,3.0,2.0,0,1,16,216,1,574.01
4.0,14.0,1000.0,,55.0,6.0,2.0,0,5,104,58,1,2148.14
0.0,57.0,1013.0,,24.0,3.0,2.0,0,0,16,0,1,1075.64
2.0,52.0,1031.0,,8.0,11.0,1.0,0,2,17,534,0,432.14
2.0,9.0,985.0,,29.0,6.0,2.0,0,13,132,415,0,9298.14
2.0,11.0,715.0,,47.0,3.0,2.0,0,6,37,0,1,1361.64
4.0,6.0,907.0,,55.0,3.0,2.0,0,10,73,166,1,4150.14
2.0,52.0,229.0,,8.0,4.0,2.0,0,52,200,317,1,1192.2
4.0,20.0,697.0,,24.0,4.0,2.0,0,1,47,87,1,2148.14
1.0,17.0,931.0,,24.0,3.0,2.0,0,0,10,0,1,4007.14
4.0,0.0,465.0,,24.0,8.0,1.0,0,9,90,30,1,2863.14
2.0,11.0,291.0,,8.0,15.0,2.0,0,9,130,354,1,1561.84
2.0,11.0,313.0,,39.0,3.0,2.0,0,2,36,5,1,1647.64
2.0,52.0,685.0,,47.0,21.0,2.0,0,1,22,72,1,618.04
2.0,45.0,623.0,,39.0,10.0,2.0,0,13,68,655,0,1175.74
2.0,29.0,666.0,,24.0,8.0,2.0,0,0,33,2,1,7153.14
0.0,5.0,291.0,,24.0,3.0,2.0,0,3,20,514,0,1004.14
2.0,52.0,16.0,,8.0,24.0,2.0,0,12,56,47,1,932.64
0.0,48.0,590.0,,28.0,10.0,2.0,0,21,88,571,0,6223.64
4.0,0.0,1000.0,,24.0,6.0,2.0,0,10,55,2,1,1433.14
2.0,45.0,49.0,,32.0,3.0,1.0,0,3,21,726,0,718.14
2.0,52.0,466.0,,8.0,3.0,2.0,0,50,306,66,1,2148.14
3.0,38.0,1036.0,,67.0,10.0,2.0,0,2,65,1,1,1433.14
4.0,39.0,887.0,,55.0,3.0,1.0,0,2,102,131,1,307.23
0.0,40.0,705.0,,56.0,18.0,2.0,0,3,44,2,1,1032.74
2.0,27.0,333.0,,3.0,18.0,2.0,0,31,244,633,1,1576.14
2.0,50.0,289.0,,8.0,24.0,2.0,0,5,25,12,1,2133.84
1.0,17.0,720.0,2.0,40.0,1.0,1.0,0,20,194,703,0,9727.14
4.0,28.0,644.0,,24.0,16.0,2.0,0,10,85,544,0,2005.14
2.0,21.0,892.0,,29.0,18.0,2.0,0,7,164,3,1,10728.14
2.0,11.0,993.0,,9.0,15.0,2.0,0,2,16,647,0,2005.14
4.0,20.0,428.0,,24.0,3.0,1.0,0,5,52,3,1,2148.14
2.0,11.0,1053.0,,47.0,4.0,2.0,0,2,39,365,0,952.26
1.0,17.0,666.0,205.0,24.0,4.0,2.0,0,35,378,34,1,13234.21
4.0,20.0,907.0,,24.0,3.0,2.0,0,1,19,501,0,1719.14
4.0,20.0,907.0,,42.0,18.0,2.0,0,4,23,529,0,6009.14
4.0,0.0,466.0,,24.0,3.0,2.0,0,5,46,1,1,3292.14
4.0,0.0,16.0,,24.0,3.0,2.0,0,6,59,534,0,3563.84
2.0,56.0,666.0,,66.0,3.0,2.0,0,4,55,546,0,1075.64
2.0,11.0,975.0,,47.0,19.0,1.0,0,12,162,193,1,1104.24
4.0,20.0,907.0,,55.0,20.0,2.0,0,1,23,540,0,1719.14
4.0,20.0,465.0,,55.0,3.0,2.0,0,9,60,22,1,2005.14
2.0,11.0,794.0,,47.0,15.0,1.0,0,5,49,253,1,432.14
2.0,22.0,291.0,,8.0,4.0,2.0,0,3,64,33,1,1147.14
0.0,40.0,341.0,,47.0,15.0,1.0,0,2,45,134,1,1075.64
2.0,45.0,817.0,,32.0,3.0,2.0,1,29,155,27,1,1667.71
4.0,20.0,1041.0,,39.0,3.0,1.0,0,5,34,490,0,861.14
2.0,26.0,890.0,,66.0,7.0,2.0,0,2,24,2,1,1075.64
2.0,56.0,16.0,,66.0,3.0,2.0,0,6,47,4,1,1504.64
4.0,53.0,895.0,,24.0,24.0,2.0,0,15,69,534,1,1947.94
4.0,14.0,439.0,,40.0,18.0,2.0,0,3,32,48,1,861.14
2.0,11.0,466.0,,8.0,1.0,2.0,0,6,49,172,1,989.84
2.0,50.0,796.0,,8.0,24.0,2.0,0,3,41,1,1,2005.14
2.0,45.0,863.0,,47.0,15.0,2.0,0,10,91,133,1,2419.84
2.0,30.0,332.0,,23.0,7.0,2.0,0,1,80,16,1,1290.14
2.0,11.0,863.0,,56.0,10.0,1.0,0,11,89,212,1,2871.43
2.0,21.0,291.0,,47.0,3.0,1.0,0,0,15,5,1,861.14
2.0,22.0,291.0,,8.0,3.0,2.0,0,2,81,74,1,1147.14
4.0,39.0,439.0,,24.0,6.0,2.0,0,3,33,257,1,789.64
1.0,17.0,541.0,,7.0,15.0,2.0,0,2,24,0,1,3894.53
2.0,52.0,557.0,,32.0,3.0,2.0,0,8,98,717,0,789.64
2.0,52.0,190.0,,8.0,21.0,2.0,0,8,38,669,0,2505.64
2.0,45.0,475.0,,39.0,16.0,2.0,0,4,47,4,1,1318.74
2.0,11.0,685.0,,47.0,15.0,1.0,0,1,47,185,1,1876.44
